[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 10, 138, 2, 2, 1, 1.0, 2, 4, 2, 2.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 4, 118, 2, 2, 1, 1.0, 2, 5, 3, 2.5];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 9, 0, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 23, 146, 2, 2, 1, 1.0, 2, 4, 2, 2.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 4, 96, 0, 0, 0, 0.0, 2, 4, 2, 2.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 13, 47, 2, 2, 1, 1.0, 2, 2, 1, 1.0];1
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 6, 29, 2, 2, 1, 1.0, 2, 6, 3, 3.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 5, 51, 0, 0, 0, 0.0, 2, 2, 1, 1.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 4, 90, 1, 1, 1, 0.5, 2, 4, 2, 2.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 5, 36, 1, 1, 1, 0.5, 2, 5, 4, 2.5];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 8, 186, 2, 2, 1, 1.0, 2, 2, 1, 1.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 6, 257, 2, 2, 1, 1.0, 1, 1, 1, 0.5];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 6, 0, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 3, 0, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 5, 48, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 6, 0, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 9, 75, 2, 2, 1, 1.0, 2, 2, 1, 1.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 14, 179, 2, 2, 1, 1.0, 2, 2, 1, 1.0];1
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 5, 108, 0, 0, 0, 0.0, 2, 3, 2, 1.5];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 8, 0, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 9, 173, 2, 2, 1, 1.0, 2, 2, 1, 1.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 9, 0, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 6, 0, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 5, 0, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 7, 86, 2, 2, 1, 1.0, 2, 6, 3, 3.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 10, 80, 2, 3, 2, 1.5, 2, 3, 2, 1.5];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 9, 0, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 5, 54, 0, 0, 0, 0.0, 2, 3, 2, 1.5];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 4, 85, 2, 2, 1, 1.0, 1, 3, 3, 1.5];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 5, 158, 2, 2, 1, 1.0, 2, 11, 9, 5.5];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 3, 37, 0, 0, 0, 0.0, 2, 3, 2, 1.5];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 9, 97, 1, 1, 1, 0.5, 2, 5, 4, 2.5];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 10, 143, 0, 0, 0, 0.0, 2, 4, 2, 2.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 8, 123, 2, 2, 1, 1.0, 2, 2, 1, 1.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 6, 0, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 7, 0, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 5, 151, 2, 2, 1, 1.0, 2, 4, 2, 2.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 7, 26, 2, 2, 1, 1.0, 2, 4, 2, 2.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 6, 0, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 9, 0, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[2, 9.04183708889101, 5.404451972764346, 4.520918544445505, 6, 0, 2, 2, 1, 1.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 4, 75, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 5, 56, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 10, 224, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 10, 63, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 8, 97, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 4, 129, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 5, 169, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 5, 53, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 8, 116, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 9, 181, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 5, 0, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 5, 23, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 3, 0, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 8, 80, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 7, 0, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 7, 0, 0, 0, 0, 0.0, 0, 0, 0, 0.0];1
[1, 0, 0, 0, 5, 0, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 7, 51, 0, 0, 0, 0.0, 0, 0, 0, 0.0];1
[1, 0, 0, 0, 5, 28, 0, 0, 0, 0.0, 0, 0, 0, 0.0];1
[1, 0, 0, 0, 7, 28, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 13, 108, 0, 0, 0, 0.0, 0, 0, 0, 0.0];1
[1, 0, 0, 0, 6, 52, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 9, 166, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 8, 189, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 9, 120, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 6, 47, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 5, 100, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 4, 0, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 9, 69, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 8, 0, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 11, 99, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 9, 98, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 8, 100, 0, 0, 0, 0.0, 0, 0, 0, 0.0];1
[1, 0, 0, 0, 17, 157, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 9, 88, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 10, 140, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 6, 133, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 17, 147, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 32, 220, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 13, 144, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 14, 157, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 10, 120, 0, 0, 0, 0.0, 0, 0, 0, 0.0];1
[1, 0, 0, 0, 4, 0, 0, 0, 0, 0.0, 0, 0, 0, 0.0];1
[1, 0, 0, 0, 8, 176, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 14, 180, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 24, 217, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 12, 135, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 11, 116, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 10, 0, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 14, 259, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 8, 219, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 15, 128, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 6, 89, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 14, 74, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 9, 94, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 9, 140, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 9, 118, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 15, 149, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 10, 219, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 9, 67, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 16, 292, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 17, 172, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 13, 120, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 27, 242, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 12, 85, 0, 0, 0, 0.0, 0, 0, 0, 0.0];1
[1, 0, 0, 0, 18, 81, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 10, 49, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[1, 0, 0, 0, 11, 183, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 6, 63, 0, 0, 0, 0.0, 1, 2, 2, 0.5];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 8, 101, 0, 0, 0, 0.0, 1, 1, 1, 0.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 8, 195, 0, 0, 0, 0.0, 1, 6, 6, 1.5];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 11, 177, 1, 2, 2, 0.5, 1, 16, 16, 4.0];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 8, 182, 0, 0, 0, 0.0, 1, 3, 3, 0.75];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 12, 102, 1, 1, 1, 0.25, 0, 0, 0, 0.0];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 13, 147, 0, 0, 0, 0.0, 1, 2, 2, 0.5];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 13, 173, 1, 3, 3, 0.75, 1, 9, 9, 2.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 9, 123, 1, 1, 1, 0.25, 1, 10, 10, 2.5];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 19, 130, 1, 2, 2, 0.5, 1, 9, 9, 2.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 14, 199, 1, 1, 1, 0.25, 1, 4, 4, 1.0];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 8, 89, 1, 2, 2, 0.5, 1, 7, 7, 1.75];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 10, 198, 1, 2, 2, 0.5, 1, 9, 9, 2.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 8, 118, 0, 0, 0, 0.0, 1, 5, 5, 1.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 13, 81, 1, 2, 2, 0.5, 1, 4, 4, 1.0];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 8, 124, 0, 0, 0, 0.0, 1, 1, 1, 0.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 14, 0, 1, 2, 2, 0.5, 0, 0, 0, 0.0];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 7, 80, 1, 1, 1, 0.25, 1, 3, 3, 0.75];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 11, 222, 1, 1, 1, 0.25, 1, 6, 6, 1.5];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 13, 199, 1, 2, 2, 0.5, 1, 12, 12, 3.0];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 12, 111, 1, 1, 1, 0.25, 1, 7, 7, 1.75];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 12, 193, 1, 1, 1, 0.25, 1, 7, 7, 1.75];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 10, 0, 1, 1, 1, 0.25, 0, 0, 0, 0.0];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 10, 190, 0, 0, 0, 0.0, 1, 7, 7, 1.75];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 19, 207, 1, 4, 4, 1.0, 1, 21, 21, 5.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 7, 0, 1, 1, 1, 0.25, 0, 0, 0, 0.0];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 5, 91, 0, 0, 0, 0.0, 1, 1, 1, 0.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 9, 113, 1, 1, 1, 0.25, 1, 1, 1, 0.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 12, 41, 1, 1, 1, 0.25, 1, 3, 3, 0.75];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 7, 64, 1, 1, 1, 0.25, 1, 7, 7, 1.75];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 14, 127, 1, 1, 1, 0.25, 1, 4, 4, 1.0];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 15, 107, 0, 0, 0, 0.0, 1, 2, 2, 0.5];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 12, 321, 1, 2, 2, 0.5, 1, 16, 16, 4.0];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 13, 127, 1, 1, 1, 0.25, 1, 9, 9, 2.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 10, 77, 1, 2, 2, 0.5, 1, 5, 5, 1.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 13, 161, 0, 0, 0, 0.0, 1, 1, 1, 0.25];1
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 8, 75, 0, 0, 0, 0.0, 1, 1, 1, 0.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 4, 89, 1, 1, 1, 0.25, 1, 2, 2, 0.5];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 7, 138, 0, 0, 0, 0.0, 1, 3, 3, 0.75];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 22, 205, 1, 1, 1, 0.25, 1, 2, 2, 0.5];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 10, 105, 1, 1, 1, 0.25, 0, 0, 0, 0.0];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 4, 86, 0, 0, 0, 0.0, 1, 1, 1, 0.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 4, 137, 1, 1, 1, 0.25, 1, 1, 1, 0.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 11, 0, 1, 1, 1, 0.25, 0, 0, 0, 0.0];1
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 10, 172, 1, 1, 1, 0.25, 1, 12, 12, 3.0];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 8, 138, 0, 0, 0, 0.0, 0, 0, 0, 0.0];1
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 9, 209, 0, 0, 0, 0.0, 1, 7, 7, 1.75];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 9, 180, 1, 1, 1, 0.25, 1, 2, 2, 0.5];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 8, 123, 0, 0, 0, 0.0, 1, 2, 2, 0.5];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 5, 138, 0, 0, 0, 0.0, 1, 3, 3, 0.75];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 4, 175, 0, 0, 0, 0.0, 1, 7, 7, 1.75];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 7, 38, 0, 0, 0, 0.0, 0, 0, 0, 0.0];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 18, 127, 0, 0, 0, 0.0, 1, 2, 2, 0.5];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 13, 117, 1, 1, 1, 0.25, 1, 1, 1, 0.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 13, 32, 1, 2, 2, 0.5, 1, 2, 2, 0.5];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 6, 74, 0, 0, 0, 0.0, 1, 2, 2, 0.5];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 13, 195, 1, 2, 2, 0.5, 1, 6, 6, 1.5];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 11, 152, 1, 1, 1, 0.25, 1, 1, 1, 0.25];0
[4, 4.182351783845854, 4.182351783845854, 4.182351783845854, 12, 102, 0, 0, 0, 0.0, 1, 1, 1, 0.25];0
